1.099294308,1.995635629,2.346594509,2.493359694,2.633763876,2.760950907,2.796695084,2.813326133,2.849857838,2.91649738,2.887730232,2.919373513,2.924088239,2.857923539,2.894149326,2.824488187,2.708853238,2.682354457,2.658961368,2.600672468,2.551448261,2.591590422,2.565271458,2.521577812,2.527389802,2.533280628,2.506541949,2.507099989,2.46130062,2.511026475,2.485585079,2.479385478,2.430275051,2.411392195,2.494443061,2.452471424,2.419189027,2.375821074,2.329105046,2.349692477,2.333388432,2.360214787,2.272458743,2.275232754,2.258769589,2.236422276,2.181642122,2.152427341,2.123435786,2.123435786,2.058339522,2.080137746,1.983593499,1.994304819,1.955813149,1.913925046,1.898081166,1.881107275,1.796994325,1.785951321,1.722941164,1.771548309,1.633913401,1.574938805,1.596056302,1.528312323,1.528943106,1.463315327,1.413975618,1.400215146,1.334719273,1.382234548,1.247037805,1.207146243,1.183387553,1.127150575,1.097730518,1.073441489,1.002561189,0.99232902,0.952421427,0.95416087,0.881784891,0.837692542,0.817456961,0.761036071,0.719087161,0.672702382,0.650182612,0.671414512,0.568091297
1.106959888,1.979472988,2.311046537,2.469544156,2.586030028,2.716698771,2.75325529,2.839831707,2.873219423,2.897909474,2.923723745,2.971022295,2.924818145,2.862962545,2.836540448,2.837137007,2.781727146,2.728390699,2.681519275,2.65150043,2.620150821,2.588043762,2.591251394,2.595337299,2.570893992,2.559720787,2.550830268,2.551448261,2.463441557,2.530914701,2.479778564,2.51243744,2.491201035,2.413862975,2.401318901,2.39761441,2.41827784,2.424119684,2.364013888,2.417822962,2.352421446,2.391367011,2.302247726,2.292429824,2.275150912,2.221414672,2.217169195,2.182302445,2.126040345,2.110530216,2.073246095,2.116111542,2.008685302,1.993576747,1.929518825,1.938321385,1.885789472,1.887462024,1.771368695,1.771522646,1.725011318,1.74860515,1.61837959,1.586331494,1.569634651,1.521577812,1.549704693,1.497422678,1.431446288,1.411257829,1.34098754,1.387173775,1.272149804,1.231546902,1.161358665,1.144293115,1.12477663,1.095500845,1.01130284,1.002687898,0.978856201,0.997121502,0.905644186,0.866796522,0.805596674,0.792939506,0.723193654,0.709653699,0.674355053,0.657472706,0.57101204
1.11706015,1.962812629,2.308123177,2.452717692,2.575771929,2.668167956,2.741841807,2.793984123,2.817870786,2.860435734,2.873219423,2.869666232,2.888065724,2.86106606,2.783570169,2.777543663,2.741602196,2.709075441,2.67325462,2.623605558,2.590574131,2.587539453,2.56944123,2.57446578,2.59209946,2.542420853,2.508498234,2.527243551,2.51741223,2.474048659,2.469544156,2.513711239,2.440931666,2.463694128,2.432268037,2.360115258,2.415442639,2.426200418,2.315873074,2.34804393,2.327532687,2.375202421,2.258297016,2.278354234,2.282995593,2.222863287,2.231880106,2.173212761,2.134126472,2.100015437,2.042105513,2.09280369,1.995420706,2.013631406,1.968228092,1.939566593,1.891705649,1.860939921,1.795012296,1.776530019,1.705754284,1.734781112,1.640069704,1.598789074,1.561188772,1.508624297,1.547830081,1.490233127,1.439435851,1.404989048,1.334409629,1.369734889,1.251610383,1.226901367,1.157509334,1.123539669,1.117828505,1.078943318,1.025483702,0.995893677,0.943998964,0.990124366,0.888411552,0.858857634,0.801835209,0.758107517,0.750728247,0.679612737,0.662508792,0.655101018,0.628175093
1.143621586,2.006211186,2.331427731,2.506123889,2.587035728,2.652669985,2.649170726,2.776504059,2.830913643,2.844663963,2.877456476,2.929592678,2.937042166,2.895171596,2.815024809,2.802168307,2.711527199,2.73400363,2.633577043,2.638461029,2.620513186,2.552376902,2.551448261,2.535510453,2.560036064,2.553773598,2.558304864,2.510744832,2.488785299,2.478861916,2.465339424,2.502932064,2.42365865,2.433209088,2.472885888,2.365220542,2.343518484,2.425390059,2.365724305,2.386792648,2.321572678,2.373556975,2.27083521,2.271078354,2.28777133,2.229295232,2.189095719,2.1807852,2.144178095,2.120674699,2.056901377,2.0951763,1.975596437,1.987204942,1.953153796,1.924453039,1.8895113,1.863501392,1.793551936,1.762883729,1.70304976,1.710924121,1.630209176,1.592524115,1.564633493,1.518356754,1.516341396,1.512239629,1.417198282,1.40030247,1.319981937,1.353753158,1.247252632,1.217018847,1.174048373,1.112287075,1.093670346,1.107560326,1.008415115,0.981449284,0.959188078,0.974305083,0.890600337,0.842673207,0.805177737,0.748439643,0.707405045,0.697322813,0.683635402,0.638772835,0.610367964
1.070841729,1.871665363,2.22775166,2.381533508,2.519274621,2.592269272,2.638461029,2.70158362,2.781989957,2.803271277,2.866780543,2.910801633,2.831502516,2.855425792,2.761201437,2.744245213,2.691008971,2.73072061,2.669992299,2.64454848,2.619065537,2.569280112,2.564314862,2.538651566,2.561774192,2.542118103,2.554707231,2.547140664,2.514420523,2.479123618,2.475344288,2.492279023,2.418847108,2.452840879,2.420330706,2.415103656,2.363913485,2.348818938,2.351347305,2.375614759,2.317043074,2.341130408,2.25305459,2.263842625,2.268330668,2.208449695,2.19097928,2.148680487,2.110810388,2.102208018,2.057396751,2.04291974,1.9800948,2.00056495,1.948808875,1.919373513,1.872733182,1.854337529,1.798602876,1.772241804,1.701408889,1.706416487,1.60211211,1.584559202,1.566950588,1.534483311,1.537287627,1.493481438,1.415736639,1.391292157,1.319836788,1.351103552,1.252153338,1.214940793,1.183321311,1.13355906,1.070678163,1.067308128,1.022848211,0.989382073,0.944598731,0.949832996,0.871125981,0.845783028,0.788238906,0.763460219,0.702040437,0.675053233,0.666689787,0.651097663,0.591651475
1.133110384,2.064845553,2.33970384,2.524038411,2.586030028,2.657379957,2.711080394,2.767766479,2.863279433,2.872247484,2.857297754,2.929223537,2.90274269,2.86710023,2.844360366,2.793443956,2.760950907,2.744968837,2.691222226,2.696803943,2.674074044,2.633017024,2.6181632,2.561457651,2.57856061,2.578067187,2.572351629,2.554395797,2.580539927,2.559090918,2.544393887,2.572838597,2.510744832,2.464832515,2.466863712,2.458670422,2.452348342,2.448794056,2.351054818,2.406160339,2.365421977,2.366228654,2.292344676,2.291409155,2.277859875,2.259953276,2.23739645,2.203633845,2.131825959,2.114356128,2.057495894,2.130709596,2.00056495,1.987542422,1.965171084,1.947036871,1.889848171,1.862582585,1.792634963,1.808688742,1.728832421,1.742753535,1.652533374,1.613750803,1.588717087,1.538936886,1.564697248,1.50541411,1.404823554,1.413851712,1.357149831,1.350256357,1.249244829,1.22849336,1.180824713,1.13785669,1.113097736,1.082867503,1.019573909,1.006325744,0.965857037,0.982757915,0.901512025,0.870990434,0.81925783,0.794589909,0.760502818,0.686687597,0.681062692,0.656339372,0.597891723
1.162594661,2.093287943,2.432738308,2.542572307,2.645315446,2.697669071,2.77314243,2.802443787,2.898940645,2.909741947,2.956637722,2.979224512,2.906928694,2.91649738,2.856360765,2.845576027,2.803271277,2.729321164,2.698102283,2.665345233,2.692503962,2.671009145,2.64435695,2.617262734,2.606424797,2.610833916,2.590404981,2.620331966,2.552997102,2.548367053,2.543482142,2.594141601,2.541513236,2.501689446,2.488383979,2.448062305,2.490259984,2.461929213,2.350470434,2.399027104,2.362810578,2.402085529,2.325966,2.30980392,2.313185045,2.273517303,2.230401152,2.196611175,2.152180653,2.168322151,2.069101886,2.070478899,2.021271823,1.995162939,1.945004138,1.933189724,1.896469937,1.868605918,1.798876103,1.776088913,1.726582005,1.750483684,1.66170291,1.600049526,1.56828251,1.528708289,1.535614791,1.491160662,1.408078785,1.383356472,1.363050973,1.353351256,1.239932033,1.209271617,1.183016724,1.153551545,1.077409469,1.103992159,0.988899204,0.963686562,0.950708309,0.960657278,0.873738681,0.842896977,0.789670777,0.754043394,0.712585726,0.67829803,0.6625647,0.609888361,0.573970471
1.17287638,2.11577123,2.425852936,2.564952359,2.697669071,2.755722879,2.802995272,2.896196279,2.89279003,2.925183559,2.913284336,3.009217308,2.983384452,2.939679971,2.896538378,2.836242476,2.783570169,2.770062314,2.744968837,2.683191248,2.688458042,2.668775219,2.649364392,2.618343517,2.661942125,2.63601217,2.613322716,2.595166283,2.56735134,2.599980365,2.569119054,2.595850751,2.51812759,2.562566556,2.511449283,2.485452247,2.459545386,2.460296761,2.446723954,2.347463581,2.35971737,2.417595702,2.29030613,2.312114475,2.327163546,2.246110669,2.258454483,2.201763824,2.167044249,2.1340082,2.064795133,2.099141495,1.9942191,1.992508267,1.940095944,1.918616683,1.868894838,1.858550227,1.791639275,1.771009689,1.707633153,1.766191934,1.651967874,1.613875742,1.575624791,1.520237596,1.532628712,1.475279414,1.414437759,1.384028918,1.323251536,1.352274815,1.244857204,1.219956459,1.179562075,1.148105967,1.089541021,1.067353769,1.019278704,0.953746828,0.931469067,0.957818405,0.875466432,0.831688177,0.800009096,0.763241113,0.715718193,0.666480181,0.660022159,0.606144131,0.5712984
1.163783522,2.124417896,2.416801226,2.527828853,2.66514431,2.73072061,2.784626847,2.87095494,2.84284556,2.919734373,2.916139199,2.967381239,2.932557157,2.898252926,2.885722703,2.879426069,2.791021483,2.754487332,2.732359018,2.670195478,2.680477551,2.614572485,2.620150821,2.647817482,2.639974911,2.664943481,2.561457651,2.56035157,2.604149624,2.561457651,2.569119054,2.57626275,2.564474149,2.502655619,2.560036064,2.521433504,2.428174751,2.471854922,2.403732874,2.393188853,2.367846516,2.345727173,2.318668294,2.319664487,2.27392513,2.241996991,2.222718208,2.171404544,2.156518057,2.099086932,2.105794741,2.087459117,1.990336683,1.990931724,1.963012002,1.922813846,1.883193084,1.864453932,1.795581542,1.767232526,1.736482284,1.72519581,1.664742744,1.618397627,1.586784085,1.506737181,1.534423841,1.480539541,1.419451348,1.392684402,1.359319847,1.344851957,1.265384165,1.236429761,1.172805255,1.133393705,1.077934008,1.064986761,1.00628168,0.98851837,0.951977932,0.951787446,0.863875808,0.823029461,0.79060564,0.754119818,0.715812991,0.681821843,0.638024875,0.627318087,0.58132425
1.206628751,2.175483672,2.412962882,2.544698228,2.631341288,2.76649624,2.848936747,2.860750782,2.93330145,3.003926346,2.989276135,2.98505965,2.98505965,2.960982678,2.953504836,2.894830572,2.853251986,2.758951849,2.751046385,2.642065153,2.624336386,2.623058243,2.604149624,2.627824714,2.646660905,2.630969778,2.628562683,2.580044252,2.601886308,2.612966299,2.602059991,2.59636481,2.564633493,2.564952359,2.565271458,2.545307551,2.504178247,2.470569646,2.428640607,2.437350328,2.451487744,2.355364496,2.296536658,2.34170235,2.332080315,2.263683192,2.256803919,2.204537106,2.172178572,2.116054805,2.103639155,2.098596173,1.976089394,2.004320939,1.948886083,1.932557157,1.878505814,1.861950056,1.793416965,1.779395112,1.730697249,1.76421913,1.643706379,1.629172452,1.590861839,1.534870065,1.538426446,1.480106408,1.438099963,1.394005802,1.373269661,1.369368756,1.259708383,1.246884423,1.198527686,1.147501708,1.088097004,1.091102329,1.014362493,0.996543776,0.966942332,0.995665727,0.865564688,0.871209913,0.817990726,0.765485247,0.720771221,0.701756236,0.666966056,0.670636703,0.586992099
