1841,-0.771271221,-1.127721326,-1.38977648,-1.61287724,-1.750288133,-1.88097518,-1.939566593,-2.024798038,-2.102702878,-2.122743867,-2.174379175,-2.224608028,-2.24328784,-2.225921199,-2.200521601,-2.168962514,-2.1340082,-2.104853811,-2.075565636,-2.049440438,-2.018951941,-1.989954587,-1.969886247,-1.945540163,-1.982883151,-2.005111205,-1.991101885,-2.011307297,-2.008773924,-2.017457418,-2.031984286,-2.008330993,-1.989997026,-1.990081915,-2.022871099,-2.013721044,-1.962693049,-1.954716149,-1.937794191,-1.947844933,-1.955499438,-1.915495217,-1.882496701,-1.884289662,-1.930701988,-1.931220637,-1.867196182,-1.856735318,-1.840914286,-1.830413727,-1.811380833,-1.759226175,-1.714915497,-1.696134651,-1.747486774,-1.749750821,-1.668694201,-1.644644277,-1.620114601,-1.597205751,-1.571525034,-1.515387012,-1.448696418,-1.409180449,-1.419588274,-1.386549325,-1.3082468,-1.289611814,-1.260997596,-1.243972787,-1.223436824,-1.174879099,-1.132856733,-1.097594566,-1.09201927,-1.064774966,-0.994849529,-0.964554251,-0.936798038,-0.911254554,-0.847207311,-0.805652193,-0.766057601,-0.729558752,-0.698321219,-0.673698966,-0.65080798,-0.626900334,-0.601561707,-0.57626275,-0.552110489,-0.532867141,-0.51919423,-0.509217284,-0.496277394,-0.472854924,-0.467771933,-0.473556039,-0.432591294,-0.391019586,-0.323071478
1842,-0.75396452,-1.081990644,-1.365099726,-1.535242268,-1.685016855,-1.812479279,-1.883193084,-1.95280304,-2.009749967,-2.050073556,-2.111371275,-2.165325026,-2.1950432,-2.189297139,-2.148130399,-2.109634879,-2.089749228,-2.069000058,-2.051635944,-2.03263926,-2.015922966,-1.994261957,-1.973425882,-1.961062081,-1.944277734,-1.988049134,-2.008419543,-1.990209281,-2.006960768,-2.001261284,-2.008862565,-2.027426919,-2.00735813,-1.991016796,-1.991740585,-2.022733788,-2.005287015,-1.944698136,-1.928780982,-1.905214532,-1.913070976,-1.929408068,-1.898734215,-1.874063533,-1.884256392,-1.936028993,-1.925915311,-1.84652051,-1.8228388,-1.796396048,-1.781411984,-1.769883313,-1.724734727,-1.684617504,-1.668006162,-1.718398556,-1.708409174,-1.613073193,-1.579054594,-1.547876082,-1.524009381,-1.508274212,-1.462218671,-1.40397501,-1.373320953,-1.392898991,-1.360035651,-1.276774261,-1.254659714,-1.220822134,-1.199716058,-1.179719704,-1.130498397,-1.087416625,-1.050922407,-1.045738189,-1.014425343,-0.936343949,-0.903322831,-0.874863704,-0.826327245,-0.785187931,-0.745215143,-0.707442686,-0.673817808,-0.645743618,-0.619729047,-0.594131366,-0.568679667,-0.543817746,-0.521829022,-0.505084665,-0.493588331,-0.484825828,-0.46581392,-0.417763863,-0.36914516,-0.348904273,-0.33696846,-0.243847132,-0.256111764
1843,-0.782066202,-1.125831405,-1.386633944,-1.577360923,-1.741458493,-1.845880474,-1.965853023,-1.999826317,-2.03881629,-2.053351266,-2.116565706,-2.191789027,-2.242376254,-2.256333479,-2.22366209,-2.157265981,-2.116679322,-2.097779472,-2.075565636,-2.054679159,-2.031236952,-2.013541787,-1.995034113,-1.981632422,-1.981965597,-1.98088371,-2.032124554,-2.053547735,-2.031050319,-2.038626372,-2.02086153,-2.021591207,-2.036070578,-2.01291497,-1.994819487,-1.994004877,-2.019996628,-1.996927404,-1.931406019,-1.912183102,-1.888468657,-1.904551673,-1.928228421,-1.901287069,-1.877554744,-1.884223124,-1.922922933,-1.900872072,-1.815336955,-1.793740965,-1.777257524,-1.778377142,-1.778585762,-1.738095088,-1.696566334,-1.672804595,-1.712019216,-1.692953465,-1.591963658,-1.558493388,-1.53313238,-1.521015283,-1.513682892,-1.469902802,-1.408846316,-1.371631508,-1.381930974,-1.339627888,-1.248005362,-1.224258519,-1.192180947,-1.17817871,-1.164448932,-1.117071523,-1.073966403,-1.035952618,-1.031017667,-0.998876631,-0.916447217,-0.886417596,-0.855379097,-0.818711063,-0.781049829,-0.743859773,-0.708573425,-0.676304548,-0.646403023,-0.618597892,-0.594098958,-0.57462231,-0.561818527,-0.556133333,-0.556358441,-0.557506121,-0.539926445,-0.472212905,-0.379138644,-0.286840554,-0.236321236,-0.202934761,-0.194811892
1844,-0.810787701,-1.184701246,-1.461011773,-1.655332695,-1.818013576,-1.945310357,-2.024936004,-2.07852162,-2.10812817,-2.107627093,-2.160710544,-2.221486988,-2.265040239,-2.276052024,-2.250340968,-2.192600287,-2.130357655,-2.097072904,-2.082547008,-2.062181315,-2.042775942,-2.025580426,-2.015922966,-2.006696062,-2.004803708,-2.016148281,-2.012557195,-2.055862927,-2.066512712,-2.030817141,-2.026872146,-2.007004902,-2.008951224,-2.025672565,-2.005330978,-1.989615229,-1.986278222,-2.008552402,-1.981049978,-1.910660192,-1.889309303,-1.871439193,-1.895342209,-1.926795044,-1.907244276,-1.889477627,-1.894455754,-1.928817844,-1.900457471,-1.806624919,-1.777127523,-1.754117352,-1.749506808,-1.744221113,-1.697734025,-1.650295189,-1.621002859,-1.657656289,-1.636651309,-1.533339942,-1.501220937,-1.480618339,-1.472937501,-1.468572179,-1.425135686,-1.361790379,-1.319673553,-1.325460338,-1.275019997,-1.171050241,-1.138866018,-1.101812536,-1.086944176,-1.074553824,-1.027903665,-0.98765638,-0.953181089,-0.955221208,-0.927022598,-0.841836605,-0.81979955,-0.785784214,-0.750090227,-0.714584479,-0.681828105,-0.652970679,-0.625031814,-0.596570604,-0.566867278,-0.534639459,-0.497538739,-0.460090003,-0.426986753,-0.40236404,-0.388093032,-0.37955786,-0.373488207,-0.368056268,-0.387043519,-0.456831255,-0.219570348
1845,-0.777431786,-1.156542967,-1.473945175,-1.648396928,-1.83291908,-1.957818405,-2.022505031,-2.075049111,-2.113227357,-2.094096234,-2.135133086,-2.184953824,-2.2153114,-2.224462365,-2.203495048,-2.159392121,-2.109132061,-2.058289851,-2.035127791,-2.02974613,-2.019088062,-2.013452187,-2.00943917,-2.011842527,-2.014438812,-2.021636853,-2.028492218,-2.016193358,-2.051342568,-2.054334501,-2.0138107,-2.013362604,-1.996410233,-1.99865577,-2.013093969,-1.987247113,-1.964090202,-1.95726702,-1.98146593,-1.960466912,-1.900630174,-1.89245087,-1.881470742,-1.905109803,-1.928817844,-1.893843113,-1.85754796,-1.849796371,-1.879788132,-1.854648183,-1.770420537,-1.752738873,-1.739213331,-1.741290899,-1.739499302,-1.692482569,-1.64105678,-1.605583344,-1.635711724,-1.60523322,-1.490407729,-1.453333975,-1.43098913,-1.423900632,-1.422002966,-1.380447562,-1.316556691,-1.274872765,-1.284213858,-1.234950178,-1.129607801,-1.103705321,-1.071834672,-1.062447005,-1.054492025,-1.00763208,-0.96500277,-0.927448665,-0.929958437,-0.897658926,-0.810436702,-0.77141744,-0.732192554,-0.694306919,-0.661643127,-0.637266898,-0.615800758,-0.594305388,-0.572309451,-0.547664521,-0.517347906,-0.485682072,-0.453936312,-0.426338329,-0.404071903,-0.382229312,-0.36854304,-0.351504354,-0.316837646,-0.274576815,-0.159195955
1846,-0.706131616,-1.095652382,-1.413502714,-1.640619912,-1.806485825,-1.923905953,-2.012557195,-2.073914913,-2.100234198,-2.066209116,-2.087193607,-2.125460203,-2.149537567,-2.15583359,-2.146788665,-2.119758224,-2.085974348,-2.043543417,-1.994562077,-1.968308831,-1.958528359,-1.949117789,-1.948924692,-1.952452567,-1.965772739,-1.979928896,-1.987247113,-1.989784875,-1.972324284,-2.002133274,-2.000738929,-1.962453988,-1.965933321,-1.951791333,-1.95699159,-1.973507593,-1.947729403,-1.924380054,-1.916389895,-1.939226637,-1.914852188,-1.849212869,-1.833362706,-1.812281917,-1.824140426,-1.835587656,-1.793416965,-1.754117352,-1.746977166,-1.781858532,-1.762029215,-1.678132419,-1.660210795,-1.646353004,-1.648338948,-1.646218365,-1.598599459,-1.547538861,-1.513342869,-1.547462256,-1.519619322,-1.408434573,-1.374111616,-1.351015834,-1.340625818,-1.333444582,-1.285335007,-1.218194379,-1.178080534,-1.196201592,-1.154684867,-1.055236115,-1.03676956,-1.007831023,-0.99991315,-0.99007767,-0.937553401,-0.891756419,-0.853282964,-0.863993277,-0.780847888,-0.748249875,-0.713988382,-0.67899014,-0.64549204,-0.616667651,-0.590770429,-0.565712201,-0.54074325,-0.515273196,-0.486790393,-0.458014107,-0.42789664,-0.395289147,-0.361101601,-0.321635518,-0.296487661,-0.288670336,-0.275337535,-0.225810156,-0.217845688
1847,-0.742559032,-1.052855577,-1.319474128,-1.522820843,-1.673418382,-1.805374671,-1.865153791,-1.937681304,-1.956127088,-1.978355964,-2.031984286,-2.080869586,-2.119758224,-2.136260893,-2.127144755,-2.099796787,-2.06833876,-2.03277974,-1.989233766,-1.940285154,-1.916569052,-1.91872472,-1.919445661,-1.933078028,-1.950549382,-1.977200595,-1.989912153,-1.988937305,-1.978190723,-1.945157221,-1.958804766,-1.947190672,-1.901460102,-1.897909474,-1.876083057,-1.875952481,-1.88562257,-1.852601961,-1.825445965,-1.813382648,-1.833037336,-1.801645375,-1.729810457,-1.708253859,-1.680498361,-1.687188174,-1.697842304,-1.655784624,-1.615306166,-1.60526822,-1.636482033,-1.605863647,-1.516669505,-1.498940738,-1.490380862,-1.501992869,-1.507211683,-1.4631639,-1.412446173,-1.374019127,-1.404933876,-1.373926657,-1.267726894,-1.241640785,-1.227832378,-1.229302595,-1.23294808,-1.189538966,-1.124759265,-1.082352725,-1.09823119,-1.047149461,-0.945712597,-0.930435495,-0.907535517,-0.912442174,-0.913661529,-0.867432954,-0.826370919,-0.786530058,-0.740446734,-0.703251468,-0.665580431,-0.628540525,-0.594650224,-0.566271758,-0.541017873,-0.518543039,-0.498573729,-0.480179879,-0.462308065,-0.447233258,-0.433160809,-0.414724308,-0.378872553,-0.313556793,-0.248576155,-0.206933577,-0.19036488,-0.152546418,-0.107328392
1848,-0.804163975,-1.149304764,-1.3498188,-1.563487513,-1.720812322,-1.833836406,-1.909354042,-1.924307082,-2.010060987,-2.003751085,-2.045130629,-2.10818388,-2.153539175,-2.179076412,-2.172630727,-2.138525331,-2.103859749,-2.07109231,-2.033999142,-1.990549104,-1.944239535,-1.930998283,-1.939831188,-1.944545215,-1.962892367,-1.98001184,-1.994862404,-1.996453307,-1.988683357,-1.976994603,-1.950743203,-1.975514332,-1.971998421,-1.930220939,-1.925037357,-1.898940645,-1.896538378,-1.90364624,-1.871310006,-1.848446295,-1.841155226,-1.86315265,-1.833599491,-1.765710553,-1.748678188,-1.72556503,-1.738832329,-1.754586047,-1.715659519,-1.67481285,-1.662440912,-1.689073145,-1.655155981,-1.566502185,-1.551757587,-1.546131494,-1.554162368,-1.553524968,-1.503582402,-1.445862294,-1.401800623,-1.431633979,-1.400597318,-1.295617807,-1.268499875,-1.250387345,-1.246340353,-1.244826677,-1.197438344,-1.129976708,-1.08542944,-1.10063372,-1.047750159,-0.944250994,-0.926956521,-0.900005317,-0.899419252,-0.894898755,-0.842667161,-0.796241175,-0.739592283,-0.701690678,-0.664415741,-0.628736287,-0.597571812,-0.573431812,-0.551007851,-0.529620384,-0.510587191,-0.491273715,-0.467652087,-0.4465697,-0.428378502,-0.409488078,-0.378723987,-0.316739471,-0.243613436,-0.183151775,-0.170640255,-0.200641528,-0.14915657
1849,-0.769602175,-1.138889935,-1.336874118,-1.458570539,-1.587388274,-1.668937299,-1.778559679,-1.829708941,-1.877620268,-1.908051809,-1.951752468,-1.994905325,-2.033905221,-2.058886273,-2.070529984,-2.062482108,-2.041627268,-2.01809083,-1.990889194,-1.952764085,-1.906928694,-1.864136186,-1.854461764,-1.861634136,-1.862392729,-1.875789317,-1.878735695,-1.879853994,-1.871019476,-1.855176806,-1.838302658,-1.809780392,-1.832594043,-1.82815658,-1.787253235,-1.783675721,-1.762129659,-1.76421913,-1.77131739,-1.738071327,-1.714465194,-1.707013333,-1.732922183,-1.712220657,-1.660210795,-1.663500241,-1.658644625,-1.682584414,-1.702458332,-1.662161521,-1.614340113,-1.597033998,-1.621311455,-1.588010123,-1.504955458,-1.497081504,-1.491160662,-1.49660431,-1.493819795,-1.442853858,-1.385503532,-1.348102008,-1.38340897,-1.357931373,-1.261068891,-1.24008298,-1.223553076,-1.220417937,-1.218503125,-1.169860613,-1.101455812,-1.057624813,-1.0740385,-1.022861944,-0.923938759,-0.913120751,-0.890549702,-0.894919213,-0.894915803,-0.846840882,-0.782597658,-0.749848465,-0.717047251,-0.685054707,-0.655782658,-0.631318988,-0.607378659,-0.581730204,-0.555995823,-0.53067292,-0.501772177,-0.47467526,-0.453398119,-0.437907076,-0.42282312,-0.39361756,-0.349805194,-0.30491252,-0.291960018,-0.331555374,-0.068404336
1850,-0.812704945,-1.232213566,-1.510238333,-1.653666589,-1.759051584,-1.891502629,-1.968631937,-2.017457418,-2.079198618,-2.111371275,-2.152859383,-2.186685941,-2.206488994,-2.218747406,-2.216739767,-2.204328494,-2.181972158,-2.149660145,-2.117589316,-2.085498177,-2.046095407,-2.010416711,-1.979721606,-1.982590991,-1.999739501,-2.009794385,-2.030444316,-2.039481657,-2.048905443,-2.050609993,-2.045082446,-2.035174882,-2.011129034,-2.034093085,-2.026271941,-1.981133137,-1.976336082,-1.957818405,-1.967099321,-1.981840626,-1.959476774,-1.9466142,-1.945004138,-1.971266121,-1.94584676,-1.885989838,-1.875691447,-1.853778911,-1.858174105,-1.858424817,-1.802085697,-1.74770536,-1.73044036,-1.75872753,-1.734380417,-1.664301449,-1.657636545,-1.644701765,-1.637310229,-1.617784777,-1.550830268,-1.485053995,-1.442047904,-1.470454157,-1.440129269,-1.342370569,-1.316718758,-1.292319135,-1.281739191,-1.271873572,-1.216661085,-1.146082871,-1.100124804,-1.112799192,-1.057798419,-0.957207985,-0.941509444,-0.911977374,-0.909188407,-0.900650903,-0.808213752,-0.768535507,-0.730683233,-0.69607425,-0.667460553,-0.646786052,-0.627399107,-0.605635887,-0.579776822,-0.549484544,-0.51381614,-0.479439179,-0.448944218,-0.427317717,-0.413859596,-0.401901415,-0.391468618,-0.373603168,-0.367328144,-0.39346279,-0.294760821
